claim_id,claim_type,status,confidence,title,claim_text,primary_basis,linked_mechanics,linked_contradictions,linked_unknowns,source_document,page_or_sheet,section_heading,category,evidence_type,planner_implication,needs_live_verification
CL-0168,source_extracted_rule,Extracted,High,Happiness affects weekly architect credits,Happiness changes the amount of weekly credits paid to the system architect.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,63,Happiness,score_payment_rule,community_guide_text,Do not confuse system score with final payout because happiness shifts the result.,no
CL-0169,source_extracted_rule,Extracted,High,Top two economies have protected supply,The first and second-ranked economies at a port have supply protected from being netted out by demand from other economies present at that port.,SRC-MG23,M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,68,Which Economies Are Compatible With Each Other?,economy_protection,community_guide_text,Keep desired producer economies in the top two positions if you need guaranteed output.,no
CL-0170,source_extracted_rule,Extracted,High,Top two economies do not have protected demand,Demand from the top two economies can still be netted against the supply of any other non-top-two economy.,SRC-MG23,M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,68,Which Economies Are Compatible With Each Other?,economy_protection,community_guide_text,"Protected top-two status prevents losing supply, not creating immunity from downstream demand.",no
CL-0171,source_extracted_rule,Extracted,High,Two-economy mixes are generally safe,The guide states that two economies can be mixed without negative repercussions because top-two economies tolerate each other.,SRC-MG23,M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,68,Which Economies Are Compatible With Each Other?,economy_pair_rule,community_guide_text,Design around one or two dominant economies wherever possible.,no
CL-0172,source_extracted_rule,Extracted,Medium,Same-strength rank order is believed alphabetical,The guide marks same-strength economy rank ordering as to-be-confirmed and believes it is alphabetical.,SRC-MG23,M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,68,Which Economies Are Compatible With Each Other?,economy_tiebreak,community_guide_text,Treat alphabetical tiebreak behavior as provisional.,yes
CL-0173,source_extracted_rule,Extracted,High,Population grows weekly and follows a hybrid curve,Population grows on weekly maintenance ticks and follows a hybrid formula that uses fixed values for the first 14 ticks and a logistic curve thereafter.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Model population as a time curve instead of a linear climb.,no
CL-0174,source_extracted_rule,Extracted,High,Facility output scales with the square root of population,Commodity supply and demand scale with the square root of population.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Population growth gives diminishing returns on output.,no
CL-0175,source_extracted_rule,Extracted,High,Stations reach twenty percent of max population in about fifteen to sixteen days,A station reaches about 20% of max population and about 44.72% of max population-driven production in 15-16 days after construction.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Short-term bootstrapping happens fast even if full maturation takes a year.,no
CL-0176,source_extracted_rule,Extracted,High,Stations take about a year to approach asymptotic population,A station takes about a year to approach its asymptotic population and production.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Long-run optimization differs from short-run construction support.,no
CL-0177,source_extracted_rule,Extracted,Medium,Orbis production materially exceeds Coriolis production,The population-driven production of a Coriolis is 18.11% that of an Orbis under otherwise equal conditions.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Large orbital ports dominate long-run market volume.,yes
CL-0178,source_extracted_rule,Extracted,Medium,Tier 1 planetary ports can exceed Coriolis population,"At K population 48 million, Tier 1 planetary ports vastly outclass Tier 2 Coriolis starports in population terms.",SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Do not underestimate T1 planetary ports as high-population assets.,yes
CL-0179,source_extracted_rule,Extracted,High,Population affects only the facility it belongs to,Population increases production only for the applicable facility; system-wide population does not automatically raise output on unrelated facilities.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Do not average system population across facilities when estimating output.,no
CL-0180,source_extracted_rule,Extracted,Medium,Higher population improves emissions grade,"Population increases the grade of emissions, such as shifting from low-grade to high-grade emissions.",SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Population can matter for material farming beyond commodity output.,yes
CL-0181,source_extracted_rule,Extracted,Medium,Higher population makes BGS control harder to swing,Population makes changing BGS control of the system require more effort.,SRC-MG23,M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_rule,community_guide_text,Population-heavy systems are harder to manipulate politically.,yes
CL-0182,source_extracted_rule,Extracted,Medium,Demolishing facilities may not reduce population,The guide flags anecdotal reports that demolishing facilities does not reduce system population accordingly.,SRC-MG23,M-0012; M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,75,"What Does Population Affect, And How Do I Grow It?",population_bug,community_guide_text,Treat demolition-based population pruning as unverified.,yes
CL-0183,source_extracted_rule,Extracted,High,Population is not part of system score,Population is not a factor in a system's score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,80,System Score And Credits Per Week,score_payment_rule,community_guide_text,Score-focused builds do not need population-heavy facilities unless they also serve another goal.,no
CL-0184,source_extracted_rule,Extracted,High,Weekly architect credits equal score times about ten thousand times one plus happiness,"The weekly payout formula is System Score × about 10,000 credits × (1 + Happiness).",SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,80,System Score And Credits Per Week,score_payment_rule,community_guide_text,Estimate payouts from score and happiness rather than intuition.,no
CL-0185,source_extracted_rule,Extracted,Medium,Capital systems should start with a T3 primary port,Appendix A recommends starting capital systems with a T3 primary port to gain a free high-tier station that does not consume later CP escalation budget.,SRC-MG23,M-0004; M-0009,,,Elite Dangerous Colonization Mega Guide v2.3.0,95,Appendix A: Advanced Strategies,advanced_strategy,community_guide_text,Use a T3 primary port for serious long-run capital systems.,yes
CL-0186,source_extracted_rule,Extracted,Medium,Flipping economy order can matter more than boosting raw values,Appendix A says that changing economy rank order can matter more than simply boosting a target economy's absolute value.,SRC-MG23,M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,95,Appendix A: Advanced Strategies,advanced_strategy,community_guide_text,"Model rank-order objectives, not just raw percentages.",yes
CL-0187,source_extracted_rule,Extracted,Medium,Large settlements can be farmed for T3 CP then replaced,Appendix A recommends using large ground settlements to farm green CP and later deconstructing them after the desired T3 ports are built.,SRC-MG23,M-0004; M-0009,,,Elite Dangerous Colonization Mega Guide v2.3.0,95,Appendix A: Advanced Strategies,advanced_strategy,community_guide_text,Temporary CP farms are a valid but risky capital-build tactic.,yes
CL-0188,source_extracted_rule,Extracted,Medium,Nested ports can create industrial or refinery strong links in space,Appendix A says nested ports can create industrial or refinery strong links in space by converting a lower-tier port into a supporting facility.,SRC-MG23,M-0006; M-0009,,,Elite Dangerous Colonization Mega Guide v2.3.0,95,Appendix A: Advanced Strategies,advanced_strategy,community_guide_text,Use nested ports to manufacture same-body link patterns that ordinary slot layouts would block.,yes
CL-0189,source_extracted_rule,Extracted,Medium,Nested ports can create protected mission spawners,Appendix A says nesting ports can create protected converted ports that are shielded from incoming weak links and can be used to target mission types.,SRC-MG23,M-0006; M-0009,,,Elite Dangerous Colonization Mega Guide v2.3.0,95,Appendix A: Advanced Strategies,advanced_strategy,community_guide_text,Mission-focused planners may deliberately isolate converted ports.,yes
CL-0190,source_extracted_rule,Extracted,Medium,Icy bodies are poor farms,Case Study #2 says icy bodies and rocky-ice bodies make poor agricultural builds because they start with industry and carry agricultural strong-link penalties.,SRC-MG23,M-0008; M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,87,Case Study #2: Building An “Ideal” Agriculture System,body_strategy,community_guide_text,Avoid icy bodies for agriculture unless forced.,yes
CL-0191,source_extracted_rule,Extracted,Medium,Water worlds make the best space farms,Case Study #2 says water worlds make the best space farms in the game.,SRC-MG23,M-0008; M-0010; M-0012,,,Elite Dangerous Colonization Mega Guide v2.3.0,87,Case Study #2: Building An “Ideal” Agriculture System,body_strategy,community_guide_text,Prefer water-world orbital agriculture when available.,yes
CL-0192,source_extracted_rule,Extracted,Medium,Rocky-ice worlds are elite refinery bodies,Case Study #1 describes rocky-ice worlds as some of the finest refinery bodies in the game.,SRC-MG23,M-0008; M-0010,,,Elite Dangerous Colonization Mega Guide v2.3.0,84,Case Study #1: Building An “Ideal” Refinery System,body_strategy,community_guide_text,Prioritize rocky-ice worlds for refinery-led construction systems.,yes
CL-0193,source_extracted_rule,Extracted,Medium,Agricultural planetary ports can bug out and show no agri goods,The agriculture case study warns that planetary agricultural ports can occasionally produce no agricultural goods at all.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,87,Case Study #2: Building An “Ideal” Agriculture System,bug_or_workaround,community_guide_text,Prefer orbital agriculture if you need safer output until the bug is resolved.,yes
CL-0194,source_extracted_rule,Extracted,High,System score for Coriolis Starport,Coriolis Starport contributes 8 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0195,source_extracted_rule,Extracted,High,System score for Asteroid Starport,Asteroid Starport contributes 8 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0196,source_extracted_rule,Extracted,High,System score for Ocellus Starport,Ocellus Starport contributes 15 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0197,source_extracted_rule,Extracted,High,System score for Orbis Starport,Orbis Starport contributes 15 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0198,source_extracted_rule,Extracted,High,System score for Commercial Outpost,Commercial Outpost contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0199,source_extracted_rule,Extracted,High,System score for Industrial Outpost,Industrial Outpost contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0200,source_extracted_rule,Extracted,High,System score for Pirate Outpost,Pirate Outpost contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0201,source_extracted_rule,Extracted,High,System score for Civilian Outpost,Civilian Outpost contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0202,source_extracted_rule,Extracted,High,System score for Scientific Outpost,Scientific Outpost contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0203,source_extracted_rule,Extracted,High,System score for Military Outpost,Military Outpost contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0204,source_extracted_rule,Extracted,High,System score for Satellite Installation,Satellite Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0205,source_extracted_rule,Extracted,High,System score for Communication Installation,Communication Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0206,source_extracted_rule,Extracted,High,System score for Space Farm,Space Farm contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0207,source_extracted_rule,Extracted,High,System score for Pirate Base Installation,Pirate Base Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0208,source_extracted_rule,Extracted,High,System score for Mining/Industrial Installation,Mining/Industrial Installation contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0209,source_extracted_rule,Extracted,High,System score for Relay Installation,Relay Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0210,source_extracted_rule,Extracted,High,System score for Military Installation,Military Installation contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0211,source_extracted_rule,Extracted,High,System score for Security Installation,Security Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0212,source_extracted_rule,Extracted,High,System score for Government Installation,Government Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0213,source_extracted_rule,Extracted,High,System score for Medical Installation,Medical Installation contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0214,source_extracted_rule,Extracted,High,System score for Research Installation,Research Installation contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0215,source_extracted_rule,Extracted,High,System score for Tourist Installation,Tourist Installation contributes 3 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0216,source_extracted_rule,Extracted,High,System score for Space Bar Installation,Space Bar Installation contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0217,source_extracted_rule,Extracted,High,System score for Civilian Surface Outpost,Civilian Surface Outpost contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0218,source_extracted_rule,Extracted,High,System score for Industrial Surface Outpost,Industrial Surface Outpost contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0219,source_extracted_rule,Extracted,High,System score for Scientific Surface Outpost,Scientific Surface Outpost contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0220,source_extracted_rule,Extracted,High,System score for Large Planetary Port,Large Planetary Port contributes 15 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0221,source_extracted_rule,Extracted,High,System score for Agriculture Settlement: Small,Agriculture Settlement: Small contributes 1 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0222,source_extracted_rule,Extracted,High,System score for Agriculture Settlement: Medium,Agriculture Settlement: Medium contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0223,source_extracted_rule,Extracted,High,System score for Agriculture Settlement: Large,Agriculture Settlement: Large contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0224,source_extracted_rule,Extracted,High,System score for Mining Settlement: Small,Mining Settlement: Small contributes 1 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0225,source_extracted_rule,Extracted,High,System score for Mining Settlement: Medium,Mining Settlement: Medium contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0226,source_extracted_rule,Extracted,High,System score for Mining Settlement: Large,Mining Settlement: Large contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0227,source_extracted_rule,Extracted,High,System score for Industrial Settlement: Small,Industrial Settlement: Small contributes 1 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0228,source_extracted_rule,Extracted,High,System score for Industrial Settlement: Medium,Industrial Settlement: Medium contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0229,source_extracted_rule,Extracted,High,System score for Industrial Settlement: Large,Industrial Settlement: Large contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0230,source_extracted_rule,Extracted,High,System score for Military Settlement: Small,Military Settlement: Small contributes 1 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0231,source_extracted_rule,Extracted,High,System score for Military Settlement: Medium,Military Settlement: Medium contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0232,source_extracted_rule,Extracted,High,System score for Military Settlement: Large,Military Settlement: Large contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0233,source_extracted_rule,Extracted,High,System score for Bio Settlement: Small,Bio Settlement: Small contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0234,source_extracted_rule,Extracted,High,System score for Bio Settlement: Medium,Bio Settlement: Medium contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0235,source_extracted_rule,Extracted,High,System score for Bio Settlement: Large,Bio Settlement: Large contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0236,source_extracted_rule,Extracted,High,System score for Tourist Settlement: Small,Tourist Settlement: Small contributes 1 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0237,source_extracted_rule,Extracted,High,System score for Tourist Settlement: Medium,Tourist Settlement: Medium contributes 2 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0238,source_extracted_rule,Extracted,High,System score for Tourist Settlement: Large,Tourist Settlement: Large contributes 4 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0239,source_extracted_rule,Extracted,High,System score for Extraction Hub,Extraction Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0240,source_extracted_rule,Extracted,High,System score for Civilian Hub,Civilian Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0241,source_extracted_rule,Extracted,High,System score for Exploration Hub,Exploration Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0242,source_extracted_rule,Extracted,High,System score for Outpost Hub,Outpost Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0243,source_extracted_rule,Extracted,High,System score for Scientific Hub,Scientific Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0244,source_extracted_rule,Extracted,High,System score for Military Hub,Military Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0245,source_extracted_rule,Extracted,High,System score for Refinery Hub,Refinery Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0246,source_extracted_rule,Extracted,High,System score for High Tech Hub,High Tech Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0247,source_extracted_rule,Extracted,High,System score for Industrial Hub,Industrial Hub contributes 5 system score.,SRC-MG23,M-0013,,,Elite Dangerous Colonization Mega Guide v2.3.0,99,Appendix C: Detailed By-Facility System Scores,system_score,community_guide_appendix_table,Use by-facility score values when estimating architect weekly credit returns.,no
CL-0248,source_extracted_rule,Extracted,High,Orbital Station Information: Coriolis Starport,"Tier=2; Type=Coriolis Starport; Variants=No Truss, Dual Truss, Quad Truss; Cost=Tier 2: 3; Reward=Tier 3: 1; Pad=L; Economy=Colony; Total Commodities=53723; Trips (784 cargo)=69.",SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Station Information,Orbital Station Information,facility_specification,daftmav_derived_table,"Compare orbital station cost, reward, pad, and commodity throughput before choosing a high-tier anchor.",no
CL-0249,source_extracted_rule,Extracted,High,Orbital Station Information: Asteroid Base,Tier=2; Type=Asteroid Base; Variants=Asteroid (adjusts to ring type); Cost=Tier 2: 3; Reward=Tier 3: 1; Pad=L; Economy=Extraction; Total Commodities=53723; Trips (784 cargo)=69.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Station Information,Orbital Station Information,facility_specification,daftmav_derived_table,"Compare orbital station cost, reward, pad, and commodity throughput before choosing a high-tier anchor.",no
CL-0250,source_extracted_rule,Extracted,High,Orbital Station Information: Ocellus Starport,Tier=3; Type=Ocellus Starport; Variants=Ocellus; Cost=Tier 3: 6; Reward=-; Pad=L; Economy=Colony; Total Commodities=209122; Trips (784 cargo)=267.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Station Information,Orbital Station Information,facility_specification,daftmav_derived_table,"Compare orbital station cost, reward, pad, and commodity throughput before choosing a high-tier anchor.",no
